,DIVISION,PUMA
28233,8,900
28234,8,900
28235,8,900
28236,8,100
28237,8,200
28238,8,100
28239,8,800
28240,8,1100
28241,8,100
28242,8,900
28243,8,1200
28244,8,400
28245,8,1100
28246,8,1000
28247,8,300
28248,8,1100
28249,8,800
28250,8,300
28251,8,1000
28252,8,1100
28253,8,900
28254,8,100
28255,8,1000
28256,8,600
28257,8,1000
28258,8,1300
28259,8,300
28260,8,800
28261,8,100
28262,8,1000
28263,8,500
28264,8,500
28265,8,1100
28266,8,100
28267,8,1300
28268,8,100
28269,8,800
28270,8,300
28271,8,100
28272,8,1300
28273,8,1100
28274,8,900
28275,8,1000
28276,8,900
28277,8,100
28278,8,1300
28279,8,300
28280,8,300
28281,8,100
28282,8,702
28283,8,100
28284,8,1300
28285,8,300
28286,8,300
28287,8,800
28288,8,300
28289,8,800
28290,8,100
28291,8,1000
28292,8,400
28293,8,1300
28294,8,800
28295,8,1300
28296,8,900
28297,8,900
28298,8,900
28299,8,400
28300,8,1200
28301,8,500
28302,8,500
28303,8,1000
28304,8,702
28305,8,100
28306,8,701
28307,8,1000
28308,8,1200
28309,8,701
28310,8,1000
28311,8,400
28312,8,702
28313,8,100
28314,8,702
28315,8,600
28316,8,1100
28317,8,800
28318,8,500
28319,8,400
28320,8,1000
28321,8,1300
28322,8,1100
28323,8,1300
28324,8,1000
28325,8,100
28326,8,1300
28327,8,1100
28328,8,1000
28329,8,300
28330,8,1000
28331,8,702
28332,8,400
28333,8,701
28334,8,1000
28335,8,1300
28336,8,900
28337,8,1200
28338,8,1000
28339,8,400
28340,8,1100
28341,8,900
28342,8,1100
28343,8,1000
28344,8,1300
28345,8,400
28346,8,400
28347,8,1300
28348,8,100
28349,8,1000
28350,8,800
28351,8,500
28352,8,500
28353,8,200
28354,8,1300
28355,8,200
28356,8,300
28357,8,1200
28358,8,900
28359,8,600
28360,8,701
28361,8,1100
28362,8,1000
28363,8,1000
28364,8,300
28365,8,400
28366,8,300
28367,8,100
28368,8,1300
28369,8,1300
28370,8,1100
28371,8,100
28372,8,600
28373,8,600
28374,8,1300
28375,8,1200
28376,8,1300
28377,8,500
28378,8,1100
28379,8,200
28380,8,600
28381,8,1000
28382,8,1300
28383,8,300
28384,8,100
28385,8,900
28386,8,400
28387,8,500
28388,8,100
28389,8,600
28390,8,701
28391,8,1100
28392,8,300
28393,8,400
28394,8,701
28395,8,1100
28396,8,300
28397,8,100
28398,8,100
28399,8,1300
28400,8,702
28401,8,1200
28402,8,1300
28403,8,100
28404,8,100
28405,8,200
28406,8,300
28407,8,100
28408,8,100
28409,8,300
28410,8,200
28411,8,500
28412,8,1100
28413,8,500
28414,8,100
28415,8,1200
28416,8,1300
28417,8,1000
28418,8,1000
28419,8,1100
28420,8,200
28421,8,500
28422,8,1100
28423,8,1300
28424,8,200
28425,8,701
28426,8,100
28427,8,900
28428,8,1000
28429,8,100
28430,8,1200
28431,8,300
28432,8,1000
28433,8,500
28434,8,100
28435,8,1200
28436,8,702
28437,8,300
28438,8,300
28439,8,1200
28440,8,701
28441,8,1100
28442,8,1300
28443,8,300
28444,8,1300
28445,8,300
28446,8,1300
28447,8,300
28448,8,100
28449,8,300
28450,8,1000
28451,8,100
28452,8,500
28453,8,1100
28454,8,702
28455,8,1000
28456,8,701
28457,8,1000
28458,8,900
28459,8,1300
28460,8,800
28461,8,701
28462,8,702
28463,8,1300
28464,8,100
28465,8,1300
28466,8,1300
28467,8,300
28468,8,1100
28469,8,900
28470,8,1300
28471,8,100
28472,8,100
28473,8,400
28474,8,1200
28475,8,702
28476,8,1300
28477,8,1300
28478,8,900
28479,8,1200
28480,8,300
28481,8,600
28482,8,500
28483,8,300
28484,8,400
28485,8,1300
28486,8,900
28487,8,400
28488,8,1100
28489,8,702
28490,8,200
28491,8,300
28492,8,400
28493,8,300
28494,8,1300
28495,8,400
28496,8,200
28497,8,600
28498,8,1300
28499,8,900
28500,8,300
28501,8,200
28502,8,200
28503,8,300
28504,8,200
28505,8,100
28506,8,702
28507,8,100
28508,8,1200
28509,8,200
28510,8,900
28511,8,300
28512,8,200
28513,8,200
28514,8,1100
28515,8,702
28516,8,1300
28517,8,1100
28518,8,800
28519,8,1300
28520,8,600
28521,8,1300
28522,8,1000
28523,8,300
28524,8,701
28525,8,1000
28526,8,100
28527,8,900
28528,8,300
28529,8,500
28530,8,1200
28531,8,1300
28532,8,1000
28533,8,500
28534,8,200
28535,8,900
28536,8,1100
28537,8,1000
28538,8,1100
28539,8,800
28540,8,702
28541,8,300
28542,8,1300
28543,8,800
28544,8,1100
28545,8,1000
28546,8,300
28547,8,1300
28548,8,1100
28549,8,1200
28550,8,400
28551,8,702
28552,8,300
28553,8,900
28554,8,500
28555,8,701
28556,8,800
28557,8,1100
28558,8,400
28559,8,1200
28560,8,1000
28561,8,1000
28562,8,600
28563,8,1300
28564,8,200
28565,8,900
28566,8,100
28567,8,1200
28568,8,1300
28569,8,300
28570,8,200
28571,8,1100
28572,8,300
28573,8,1100
28574,8,1100
28575,8,100
28576,8,300
28577,8,400
28578,8,100
28579,8,100
28580,8,300
28581,8,1300
28582,8,701
28583,8,1300
28584,8,1200
28585,8,1100
28586,8,500
28587,8,1000
28588,8,1100
28589,8,1300
28590,8,800
28591,8,300
28592,8,1000
28593,8,1300
28594,8,1100
28595,8,500
28596,8,1300
28597,8,900
28598,8,1200
28599,8,100
28600,8,300
28601,8,800
28602,8,500
28603,8,100
28604,8,300
28605,8,400
28606,8,100
28607,8,600
28608,8,1200
28609,8,1300
28610,8,600
28611,8,300
28612,8,1300
28613,8,100
28614,8,500
28615,8,400
28616,8,500
28617,8,701
28618,8,701
28619,8,600
28620,8,1300
28621,8,900
28622,8,300
28623,8,1300
28624,8,701
28625,8,1100
28626,8,600
28627,8,1000
28628,8,1200
28629,8,1000
28630,8,1000
28631,8,1100
28632,8,1300
28633,8,1100
28634,8,400
28635,8,300
28636,8,1100
28637,8,600
28638,8,1200
28639,8,100
28640,8,1300
28641,8,900
28642,8,1100
28643,8,100
28644,8,300
28645,8,100
28646,8,300
28647,8,1200
28648,8,200
28649,8,200
28650,8,1100
28651,8,1300
28652,8,1300
28653,8,400
28654,8,300
28655,8,500
28656,8,701
28657,8,300
28658,8,1200
28659,8,1100
28660,8,100
28661,8,300
28662,8,1300
28663,8,200
28664,8,300
28665,8,400
28666,8,1000
28667,8,1200
28668,8,900
28669,8,1300
28670,8,100
28671,8,1000
28672,8,1300
28673,8,200
28674,8,1200
28675,8,1100
28676,8,1100
28677,8,800
28678,8,1300
28679,8,1200
28680,8,1200
28681,8,400
28682,8,400
28683,8,1200
28684,8,400
28685,8,600
28686,8,1300
28687,8,100
28688,8,1300
28689,8,100
28690,8,100
28691,8,1200
28692,8,1200
28693,8,400
28694,8,702
28695,8,900
28696,8,900
28697,8,1300
28698,8,1300
28699,8,702
28700,8,1300
28701,8,900
28702,8,702
28703,8,100
28704,8,1200
28705,8,100
28706,8,800
28707,8,500
28708,8,600
28709,8,200
28710,8,100
28711,8,300
28712,8,200
28713,8,100
28714,8,300
28715,8,1100
28716,8,500
28717,8,300
28718,8,600
28719,8,100
28720,8,300
28721,8,300
28722,8,400
28723,8,300
28724,8,1200
28725,8,800
28726,8,1100
28727,8,100
28728,8,1300
28729,8,900
28730,8,1300
28731,8,1300
28732,8,100
28733,8,900
28734,8,100
28735,8,300
28736,8,100
28737,8,400
28738,8,300
28739,8,1000
28740,8,100
28741,8,900
28742,8,300
28743,8,1000
28744,8,800
28745,8,1300
28746,8,800
28747,8,200
28748,8,1300
28749,8,100
28750,8,100
28751,8,500
28752,8,1300
28753,8,1000
28754,8,200
28755,8,1200
28756,8,300
28757,8,1100
28758,8,900
28759,8,800
28760,8,400
28761,8,200
28762,8,1300
28763,8,100
28764,8,1000
28765,8,200
28766,8,500
28767,8,400
28768,8,701
28769,8,800
28770,8,1100
28771,8,1300
28772,8,100
28773,8,100
28774,8,200
28775,8,100
28776,8,200
28777,8,1300
28778,8,100
28779,8,300
28780,8,1100
28781,8,1000
28782,8,100
28783,8,702
28784,8,1100
28785,8,800
28786,8,900
28787,8,100
28788,8,1100
28789,8,1300
28790,8,300
28791,8,800
28792,8,1200
28793,8,400
28794,8,900
28795,8,1100
28796,8,500
28797,8,1000
28798,8,200
28799,8,100
28800,8,600
28801,8,702
28802,8,1300
28803,8,1100
28804,8,100
28805,8,100
28806,8,400
28807,8,800
28808,8,1100
28809,8,300
28810,8,1300
28811,8,1000
28812,8,900
28813,8,1200
28814,8,100
28815,8,300
28816,8,1000
28817,8,701
28818,8,800
28819,8,100
28820,8,100
28821,8,900
28822,8,800
28823,8,1300
28824,8,1100
28825,8,200
28826,8,900
28827,8,1300
28828,8,1200
28829,8,300
28830,8,800
28831,8,100
28832,8,100
28833,8,1200
28834,8,1300
28835,8,400
28836,8,1300
28837,8,1100
28838,8,100
28839,8,100
28840,8,702
28841,8,200
28842,8,400
28843,8,702
28844,8,1000
28845,8,702
28846,8,200
28847,8,800
28848,8,1300
28849,8,900
28850,8,1200
28851,8,300
28852,8,701
28853,8,300
28854,8,400
28855,8,300
28856,8,1100
28857,8,800
28858,8,100
28859,8,100
28860,8,701
28861,8,200
28862,8,1300
28863,8,100
28864,8,600
28865,8,800
28866,8,1300
28867,8,200
28868,8,100
28869,8,1000
28870,8,1100
28871,8,300
28872,8,1200
28873,8,900
28874,8,500
28875,8,100
28876,8,800
28877,8,1200
28878,8,701
28879,8,702
28880,8,1300
28881,8,300
28882,8,500
28883,8,100
28884,8,300
28885,8,400
28886,8,200
28887,8,400
28888,8,1100
28889,8,1100
28890,8,702
28891,8,900
28892,8,200
28893,8,1200
28894,8,300
28895,8,100
28896,8,400
28897,8,500
28898,8,1200
28899,8,701
28900,8,1300
28901,8,100
28902,8,1100
28903,8,1100
28904,8,1000
28905,8,1200
28906,8,1000
28907,8,1300
28908,8,1000
28909,8,1300
28910,8,300
28911,8,100
28912,8,800
28913,8,800
28914,8,500
28915,8,800
28916,8,300
28917,8,100
28918,8,1300
28919,8,900
28920,8,600
28921,8,300
28922,8,1300
28923,8,200
28924,8,1000
28925,8,800
28926,8,100
28927,8,400
28928,8,100
28929,8,1000
28930,8,1000
28931,8,500
28932,8,500
28933,8,300
28934,8,1300
28935,8,1200
28936,8,900
28937,8,1000
28938,8,702
28939,8,1100
28940,8,1000
28941,8,300
28942,8,200
28943,8,702
28944,8,1300
28945,8,300
28946,8,300
28947,8,1300
28948,8,300
28949,8,702
28950,8,300
28951,8,1000
28952,8,1300
28953,8,800
28954,8,200
28955,8,400
28956,8,1300
28957,8,100
28958,8,1000
28959,8,400
28960,8,1000
28961,8,100
28962,8,900
28963,8,100
28964,8,300
28965,8,900
28966,8,900
28967,8,200
28968,8,500
28969,8,100
28970,8,900
28971,8,300
28972,8,1000
28973,8,900
28974,8,100
28975,8,1000
28976,8,300
28977,8,1300
28978,8,300
28979,8,300
28980,8,900
28981,8,100
28982,8,300
28983,8,1000
28984,8,1100
28985,8,900
28986,8,400
28987,8,1000
28988,8,900
28989,8,100
28990,8,200
28991,8,701
28992,8,400
28993,8,1200
28994,8,100
28995,8,1100
28996,8,1100
28997,8,100
28998,8,100
28999,8,800
29000,8,1300
29001,8,1300
29002,8,1200
29003,8,1200
29004,8,1000
29005,8,100
29006,8,702
29007,8,701
29008,8,500
29009,8,300
29010,8,1100
29011,8,300
29012,8,702
29013,8,702
29014,8,1000
29015,8,800
29016,8,100
29017,8,800
29018,8,100
29019,8,400
29020,8,800
29021,8,300
29022,8,1200
29023,8,1000
29024,8,400
29025,8,500
29026,8,1200
29027,8,100
29028,8,1000
29029,8,1200
29030,8,400
29031,8,1100
29032,8,300
29033,8,100
29034,8,100
29035,8,701
29036,8,300
29037,8,1200
29038,8,300
29039,8,800
29040,8,100
29041,8,1200
29042,8,900
29043,8,200
29044,8,1100
29045,8,800
29046,8,200
29047,8,800
29048,8,100
29049,8,1300
29050,8,300
29051,8,300
29052,8,702
29053,8,1100
29054,8,100
29055,8,1000
29056,8,1000
29057,8,100
29058,8,1100
29059,8,701
29060,8,800
29061,8,100
29062,8,300
29063,8,900
29064,8,100
29065,8,701
29066,8,300
29067,8,300
29068,8,1300
29069,8,1000
29070,8,100
29071,8,100
29072,8,1300
29073,8,1100
29074,8,300
29075,8,100
29076,8,400
29077,8,800
29078,8,200
29079,8,500
29080,8,400
29081,8,500
29082,8,500
29083,8,1000
29084,8,800
29085,8,1200
29086,8,1300
29087,8,1100
29088,8,1000
29089,8,1100
29090,8,300
29091,8,200
29092,8,900
29093,8,701
29094,8,1100
29095,8,1300
29096,8,200
29097,8,600
29098,8,702
29099,8,1300
29100,8,1300
29101,8,100
29102,8,900
29103,8,300
29104,8,100
29105,8,1200
29106,8,900
29107,8,400
29108,8,300
29109,8,702
29110,8,1300
29111,8,300
29112,8,702
29113,8,100
29114,8,100
29115,8,1300
29116,8,300
29117,8,300
29118,8,100
29119,8,300
29120,8,300
29121,8,200
29122,8,800
29123,8,300
29124,8,100
29125,8,100
29126,8,1000
29127,8,1100
29128,8,800
29129,8,1300
29130,8,1100
29131,8,1100
29132,8,800
29133,8,1100
29134,8,300
29135,8,600
29136,8,200
29137,8,800
29138,8,1200
29139,8,1200
29140,8,1100
29141,8,701
29142,8,500
29143,8,500
29144,8,1300
29145,8,800
29146,8,100
29147,8,400
29148,8,100
29149,8,1200
29150,8,300
29151,8,1000
29152,8,300
29153,8,1100
29154,8,300
29155,8,1000
29156,8,800
29157,8,701
29158,8,1100
29159,8,100
29160,8,800
29161,8,702
29162,8,100
29163,8,100
29164,8,500
29165,8,100
29166,8,1100
29167,8,300
29168,8,1300
29169,8,1100
29170,8,1300
29171,8,200
29172,8,100
29173,8,300
29174,8,702
29175,8,300
29176,8,200
29177,8,200
29178,8,1100
29179,8,1200
29180,8,600
29181,8,100
29182,8,1000
29183,8,1300
29184,8,100
29185,8,200
29186,8,100
29187,8,200
29188,8,900
29189,8,1300
29190,8,800
29191,8,1200
29192,8,1100
29193,8,1200
29194,8,100
29195,8,1100
29196,8,900
29197,8,702
29198,8,200
29199,8,800
29200,8,1200
29201,8,701
29202,8,400
29203,8,1100
29204,8,701
29205,8,702
29206,8,900
29207,8,1100
29208,8,701
29209,8,1000
29210,8,300
29211,8,300
29212,8,1300
29213,8,702
29214,8,1100
29215,8,1300
29216,8,1100
29217,8,1200
29218,8,701
29219,8,100
29220,8,1000
29221,8,200
29222,8,600
29223,8,900
29224,8,200
29225,8,300
29226,8,100
29227,8,1100
29228,8,300
29229,8,1000
29230,8,100
29231,8,1100
29232,8,400
29233,8,702
29234,8,1000
29235,8,100
29236,8,100
29237,8,100
29238,8,1100
29239,8,1000
29240,8,1000
29241,8,1300
29242,8,800
29243,8,200
29244,8,300
29245,8,100
29246,8,1100
29247,8,300
29248,8,1300
29249,8,100
29250,8,200
29251,8,1300
29252,8,1000
29253,8,1300
29254,8,702
29255,8,1000
29256,8,600
29257,8,1000
29258,8,1300
29259,8,1300
29260,8,500
29261,8,1300
29262,8,1000
29263,8,702
29264,8,200
29265,8,100
29266,8,1000
29267,8,702
29268,8,400
29269,8,800
29270,8,701
29271,8,100
29272,8,100
29273,8,500
29274,8,1300
29275,8,100
29276,8,100
29277,8,200
29278,8,900
29279,8,1000
29280,8,300
29281,8,300
29282,8,800
29283,8,1200
29284,8,1100
29285,8,1100
29286,8,400
29287,8,1200
29288,8,500
29289,8,1000
29290,8,1200
29291,8,900
29292,8,300
29293,8,1300
29294,8,1000
29295,8,200
29296,8,200
29297,8,100
29298,8,100
29299,8,1300
29300,8,100
29301,8,400
29302,8,100
29303,8,400
29304,8,400
29305,8,300
29306,8,300
29307,8,600
29308,8,300
29309,8,300
29310,8,300
29311,8,900
29312,8,200
29313,8,800
29314,8,800
29315,8,300
29316,8,300
29317,8,1200
29318,8,300
29319,8,900
29320,8,100
29321,8,1300
29322,8,400
29323,8,1300
29324,8,1200
29325,8,1300
29326,8,500
29327,8,1300
29328,8,500
29329,8,100
29330,8,600
29331,8,300
29332,8,1200
29333,8,300
29334,8,200
29335,8,100
29336,8,100
29337,8,300
29338,8,200
29339,8,100
29340,8,300
29341,8,701
29342,8,1300
29343,8,702
29344,8,1300
29345,8,500
29346,8,100
29347,8,1300
29348,8,701
29349,8,300
29350,8,500
29351,8,100
29352,8,100
29353,8,100
29354,8,600
29355,8,800
29356,8,800
29357,8,300
29358,8,600
29359,8,100
29360,8,1000
29361,8,600
29362,8,1200
29363,8,1200
29364,8,1300
29365,8,300
29366,8,600
29367,8,300
29368,8,300
29369,8,1100
29370,8,100
29371,8,100
29372,8,400
29373,8,1200
29374,8,100
29375,8,701
29376,8,300
29377,8,100
29378,8,701
29379,8,1300
29380,8,300
29381,8,400
29382,8,701
29383,8,800
29384,8,701
29385,8,1100
29386,8,701
29387,8,1200
29388,8,1000
29389,8,300
29390,8,1300
29391,8,500
29392,8,100
29393,8,702
29394,8,1100
29395,8,300
29396,8,900
29397,8,200
29398,8,1000
29399,8,300
29400,8,1300
29401,8,800
29402,8,900
29403,8,702
29404,8,702
29405,8,1300
29406,8,701
29407,8,400
29408,8,600
29409,8,800
29410,8,1000
29411,8,1300
29412,8,702
29413,8,701
29414,8,1100
29415,8,900
29416,8,1200
29417,8,1200
29418,8,600
29419,8,200
29420,8,300
29421,8,1300
29422,8,300
29423,8,702
29424,8,200
29425,8,300
29426,8,400
29427,8,400
29428,8,200
29429,8,900
29430,8,500
29431,8,500
29432,8,100
29433,8,1200
29434,8,400
29435,8,400
29436,8,600
29437,8,800
29438,8,702
29439,8,100
29440,8,1300
29441,8,1000
29442,8,701
29443,8,300
29444,8,200
29445,8,702
29446,8,1300
29447,8,1100
29448,8,1300
29449,8,1200
29450,8,1100
29451,8,701
29452,8,200
29453,8,1200
29454,8,100
29455,8,200
29456,8,200
29457,8,900
29458,8,400
29459,8,1200
29460,8,1000
29461,8,500
29462,8,600
29463,8,600
29464,8,1100
29465,8,900
29466,8,1100
29467,8,200
29468,8,1100
29469,8,1300
29470,8,1300
29471,8,100
29472,8,500
29473,8,200
29474,8,1000
29475,8,100
29476,8,200
29477,8,100
29478,8,600
29479,8,200
29480,8,1000
29481,8,900
29482,8,1200
29483,8,1200
29484,8,800
29485,8,1000
29486,8,500
29487,8,1300
29488,8,900
29489,8,1300
29490,8,100
29491,8,500
29492,8,701
29493,8,701
29494,8,1000
29495,8,1300
29496,8,1300
29497,8,701
29498,8,100
29499,8,1300
29500,8,1000
29501,8,800
29502,8,1300
29503,8,1200
29504,8,800
29505,8,1100
29506,8,200
29507,8,702
29508,8,1000
29509,8,100
29510,8,1000
29511,8,300
29512,8,200
29513,8,702
29514,8,100
29515,8,1200
29516,8,300
29517,8,702
29518,8,900
29519,8,800
29520,8,1200
29521,8,200
29522,8,600
29523,8,400
29524,8,600
29525,8,1100
29526,8,100
29527,8,300
29528,8,200
29529,8,300
29530,8,300
29531,8,100
29532,8,500
29533,8,800
29534,8,1300
29535,8,1300
29536,8,1200
29537,8,100
29538,8,300
29539,8,1000
29540,8,900
29541,8,100
29542,8,900
29543,8,300
29544,8,200
29545,8,200
29546,8,1000
29547,8,1000
29548,8,800
29549,8,800
29550,8,1300
29551,8,1000
29552,8,1100
29553,8,1300
29554,8,1000
29555,8,1200
29556,8,300
29557,8,1300
29558,8,1000
29559,8,701
29560,8,100
29561,8,100
29562,8,1100
29563,8,701
29564,8,1200
29565,8,100
29566,8,300
29567,8,1200
29568,8,1300
29569,8,900
29570,8,1200
29571,8,1200
29572,8,701
29573,8,702
29574,8,600
29575,8,701
29576,8,900
29577,8,400
29578,8,1000
29579,8,300
29580,8,400
29581,8,400
29582,8,200
29583,8,1100
29584,8,200
29585,8,100
29586,8,1300
29587,8,400
29588,8,1000
29589,8,1300
29590,8,1300
29591,8,800
29592,8,500
29593,8,1300
29594,8,800
29595,8,900
29596,8,100
29597,8,100
29598,8,300
29599,8,400
29600,8,701
29601,8,1200
29602,8,1100
29603,8,702
29604,8,100
29605,8,800
29606,8,1100
29607,8,300
29608,8,500
29609,8,500
29610,8,1300
29611,8,800
29612,8,1300
29613,8,400
29614,8,100
29615,8,100
29616,8,1100
29617,8,200
29618,8,1000
29619,8,300
29620,8,1200
29621,8,1100
29622,8,900
29623,8,1100
29624,8,300
29625,8,1000
29626,8,500
29627,8,702
29628,8,300
29629,8,300
29630,8,200
29631,8,1000
29632,8,900
29633,8,100
29634,8,1300
29635,8,1000
29636,8,701
29637,8,1300
29638,8,1300
29639,8,1300
29640,8,300
29641,8,900
29642,8,1100
29643,8,500
29644,8,500
29645,8,400
29646,8,100
29647,8,900
29648,8,1100
29649,8,702
29650,8,1300
29651,8,400
29652,8,300
29653,8,800
29654,8,1200
29655,8,1300
29656,8,1200
29657,8,702
29658,8,200
29659,8,800
29660,8,500
29661,8,200
29662,8,200
29663,8,900
29664,8,200
29665,8,400
29666,8,100
29667,8,800
29668,8,800
29669,8,300
29670,8,702
29671,8,200
29672,8,1100
29673,8,300
29674,8,1000
29675,8,1100
29676,8,200
29677,8,600
29678,8,800
29679,8,701
29680,8,1300
29681,8,100
29682,8,100
29683,8,800
29684,8,1300
29685,8,702
29686,8,200
29687,8,200
29688,8,200
29689,8,800
29690,8,300
29691,8,400
29692,8,300
29693,8,1300
29694,8,1100
29695,8,400
29696,8,200
29697,8,1000
29698,8,1100
29699,8,900
29700,8,1000
29701,8,100
29702,8,100
29703,8,200
29704,8,100
29705,8,800
29706,8,200
29707,8,600
29708,8,300
29709,8,200
29710,8,400
29711,8,800
29712,8,300
29713,8,701
29714,8,100
29715,8,900
29716,8,1300
29717,8,1300
29718,8,702
29719,8,1200
29720,8,400
29721,8,300
29722,8,1300
29723,8,100
29724,8,500
29725,8,1000
29726,8,300
29727,8,800
29728,8,1100
29729,8,600
29730,8,1200
29731,8,1200
29732,8,100
29733,8,1300
29734,8,300
29735,8,800
29736,8,600
29737,8,900
29738,8,200
29739,8,701
29740,8,500
29741,8,300
29742,8,1300
29743,8,100
29744,8,100
29745,8,300
29746,8,1000
29747,8,1000
29748,8,900
29749,8,900
29750,8,1100
29751,8,701
29752,8,702
29753,8,500
29754,8,1200
29755,8,1300
29756,8,800
29757,8,400
29758,8,1300
29759,8,1200
29760,8,900
29761,8,100
29762,8,300
29763,8,300
29764,8,1000
29765,8,1300
29766,8,1200
29767,8,100
29768,8,300
29769,8,1100
29770,8,500
29771,8,1300
29772,8,1000
29773,8,300
29774,8,702
29775,8,1100
29776,8,701
29777,8,1100
29778,8,1100
29779,8,300
29780,8,1200
29781,8,1100
29782,8,400
29783,8,702
29784,8,100
29785,8,100
29786,8,1000
29787,8,600
29788,8,300
29789,8,1000
29790,8,800
29791,8,800
29792,8,100
29793,8,1100
29794,8,900
29795,8,800
29796,8,900
29797,8,1300
29798,8,100
29799,8,100
29800,8,1200
29801,8,100
29802,8,1300
29803,8,1200
29804,8,600
29805,8,400
29806,8,800
29807,8,702
29808,8,100
29809,8,800
29810,8,400
29811,8,300
29812,8,200
29813,8,1000
29814,8,500
29815,8,800
29816,8,100
29817,8,100
29818,8,200
29819,8,100
29820,8,600
29821,8,300
29822,8,100
29823,8,1000
29824,8,300
29825,8,1300
29826,8,300
29827,8,701
29828,8,300
29829,8,1000
29830,8,900
29831,8,300
29832,8,1300
29833,8,1000
29834,8,702
29835,8,1000
29836,8,200
29837,8,1300
29838,8,701
29839,8,100
29840,8,500
29841,8,800
29842,8,200
29843,8,100
29844,8,400
29845,8,600
29846,8,400
29847,8,1000
29848,8,200
29849,8,100
29850,8,1200
29851,8,100
29852,8,1100
29853,8,400
29854,8,1100
29855,8,400
29856,8,600
29857,8,100
29858,8,800
29859,8,200
29860,8,100
29861,8,500
29862,8,600
29863,8,1200
29864,8,1100
29865,8,1300
29866,8,100
29867,8,200
29868,8,300
29869,8,1100
29870,8,300
29871,8,1300
29872,8,100
29873,8,900
29874,8,702
29875,8,1000
29876,8,200
29877,8,1000
29878,8,100
29879,8,200
29880,8,900
29881,8,1000
29882,8,100
29883,8,1300
29884,8,1000
29885,8,1100
29886,8,701
29887,8,1100
29888,8,1000
29889,8,1200
29890,8,300
29891,8,702
29892,8,1300
29893,8,1300
29894,8,100
29895,8,701
29896,8,701
29897,8,500
29898,8,400
29899,8,1300
29900,8,100
29901,8,200
29902,8,1000
29903,8,300
29904,8,702
29905,8,100
29906,8,1100
29907,8,701
29908,8,300
29909,8,800
29910,8,300
29911,8,1300
29912,8,300
29913,8,1200
29914,8,1000
29915,8,900
29916,8,1200
29917,8,1000
29918,8,1100
29919,8,1000
29920,8,400
29921,8,300
29922,8,200
29923,8,1000
29924,8,900
29925,8,1000
29926,8,100
29927,8,300
29928,8,100
29929,8,100
29930,8,100
29931,8,702
29932,8,800
29933,8,400
29934,8,100
29935,8,1100
29936,8,600
29937,8,400
29938,8,1200
29939,8,200
29940,8,900
29941,8,100
29942,8,800
29943,8,100
29944,8,1100
29945,8,100
29946,8,800
29947,8,300
29948,8,800
29949,8,100
29950,8,1000
29951,8,400
29952,8,100
29953,8,800
29954,8,300
29955,8,100
29956,8,701
29957,8,100
29958,8,800
29959,8,1000
29960,8,900
29961,8,300
29962,8,500
29963,8,1100
29964,8,1100
29965,8,200
29966,8,400
29967,8,800
29968,8,900
29969,8,500
29970,8,1300
29971,8,1200
29972,8,900
29973,8,1000
29974,8,1000
29975,8,300
29976,8,702
29977,8,600
29978,8,300
29979,8,1200
29980,8,300
29981,8,400
29982,8,300
29983,8,200
29984,8,702
29985,8,702
29986,8,1200
29987,8,400
29988,8,1200
29989,8,1100
29990,8,900
29991,8,100
29992,8,1000
29993,8,1000
29994,8,300
29995,8,800
29996,8,1000
29997,8,1200
29998,8,200
29999,8,400
30000,8,900
30001,8,900
30002,8,800
30003,8,100
30004,8,1200
30005,8,800
30006,8,300
30007,8,600
30008,8,1300
30009,8,400
30010,8,1200
30011,8,100
30012,8,100
30013,8,100
30014,8,900
30015,8,900
30016,8,100
30017,8,1100
30018,8,1100
30019,8,900
30020,8,1000
30021,8,1100
30022,8,100
30023,8,1300
30024,8,1300
30025,8,600
30026,8,100
30027,8,400
30028,8,900
30029,8,1000
30030,8,1300
30031,8,500
30032,8,500
30033,8,1200
30034,8,800
30035,8,1300
30036,8,1300
30037,8,500
30038,8,1200
30039,8,1300
30040,8,400
30041,8,1300
30042,8,1200
30043,8,1300
30044,8,900
30045,8,100
30046,8,100
30047,8,300
30048,8,500
30049,8,100
30050,8,100
30051,8,1000
30052,8,1000
30053,8,300
30054,8,701
30055,8,800
30056,8,100
30057,8,701
30058,8,1300
30059,8,1100
30060,8,100
30061,8,1200
30062,8,1100
30063,8,1000
30064,8,1200
30065,8,100
30066,8,500
30067,8,1300
30068,8,701
30069,8,800
30070,8,300
30071,8,800
30072,8,300
30073,8,500
30074,8,400
30075,8,1200
30076,8,100
30077,8,200
30078,8,300
30079,8,1300
30080,8,1100
30081,8,800
30082,8,300
30083,8,100
30084,8,1300
30085,8,1200
30086,8,702
30087,8,800
30088,8,400
30089,8,100
30090,8,702
30091,8,1300
30092,8,100
30093,8,1200
30094,8,900
30095,8,1300
30096,8,1000
30097,8,1200
30098,8,100
30099,8,800
30100,8,1200
30101,8,1200
30102,8,1000
30103,8,300
30104,8,1300
30105,8,600
30106,8,1300
30107,8,1100
30108,8,1100
30109,8,1100
30110,8,500
30111,8,1200
30112,8,400
30113,8,200
30114,8,1300
30115,8,200
30116,8,400
30117,8,200
30118,8,1300
30119,8,200
30120,8,400
30121,8,1000
30122,8,800
30123,8,1300
30124,8,1100
30125,8,600
30126,8,300
30127,8,300
30128,8,900
30129,8,400
30130,8,702
30131,8,400
30132,8,702
30133,8,900
30134,8,1300
30135,8,1300
