,SEMP,SEX,SSIP,WKHP,WKL
51012,4500.0,2,0.0,48.0,1.0
51013,3600.0,2,0.0,20.0,1.0
51014,0.0,1,0.0,45.0,1.0
51015,0.0,2,0.0,8.0,1.0
51016,,2,,,
51017,,1,,,
51018,3000.0,1,0.0,40.0,1.0
51019,0.0,2,0.0,38.0,1.0
51020,1500.0,2,0.0,3.0,1.0
51021,0.0,1,0.0,45.0,1.0
51022,,1,,,
51023,,1,,,
51024,,1,,,
51025,,2,,,
51026,0.0,2,0.0,20.0,1.0
51027,0.0,1,0.0,45.0,1.0
51028,0.0,2,0.0,40.0,1.0
51029,,1,,,
51030,0.0,2,0.0,45.0,1.0
51031,0.0,2,0.0,,3.0
51032,0.0,1,0.0,,3.0
51033,0.0,2,0.0,,3.0
51034,0.0,1,0.0,,3.0
51035,0.0,2,0.0,,3.0
51036,0.0,1,0.0,45.0,1.0
51037,0.0,2,0.0,40.0,1.0
51038,16000.0,2,0.0,50.0,1.0
51039,0.0,1,0.0,50.0,1.0
51040,0.0,1,0.0,42.0,1.0
51041,0.0,2,0.0,37.0,1.0
51042,0.0,1,0.0,5.0,1.0
51043,0.0,1,0.0,3.0,1.0
51044,0.0,2,0.0,,3.0
51045,0.0,1,0.0,43.0,1.0
51046,0.0,1,0.0,40.0,1.0
51047,0.0,2,0.0,36.0,1.0
51048,0.0,1,0.0,,3.0
51049,,2,,,
51050,0.0,1,0.0,,3.0
51051,0.0,2,0.0,,3.0
51052,0.0,2,0.0,,3.0
51053,0.0,1,0.0,,2.0
51054,0.0,2,8800.0,,2.0
51055,80000.0,1,0.0,60.0,1.0
51056,40000.0,1,0.0,40.0,1.0
51057,0.0,2,0.0,50.0,1.0
51058,0.0,1,0.0,,3.0
51059,0.0,2,0.0,,3.0
51060,0.0,1,0.0,,2.0
51061,0.0,1,0.0,48.0,1.0
51062,0.0,2,0.0,,3.0
51063,0.0,1,0.0,,3.0
51064,,2,,,
51065,,1,,,
51066,,1,,,
51067,,1,,,
51068,0.0,1,0.0,30.0,1.0
51069,0.0,2,0.0,16.0,1.0
51070,0.0,2,0.0,35.0,1.0
51071,0.0,1,0.0,20.0,1.0
51072,20000.0,2,0.0,40.0,1.0
51073,2000.0,1,0.0,55.0,1.0
51074,0.0,2,0.0,26.0,1.0
51075,0.0,2,0.0,40.0,1.0
51076,0.0,1,19700.0,,2.0
51077,,1,,,
51078,,2,,,
51079,,1,,,
51080,,1,,,
51081,36000.0,1,0.0,56.0,1.0
51082,0.0,2,0.0,,2.0
51083,,2,,,
51084,,1,,,
51085,,1,,,
51086,0.0,1,0.0,50.0,1.0
51087,0.0,2,0.0,30.0,1.0
51088,0.0,1,0.0,10.0,1.0
51089,,2,,,
51090,0.0,1,0.0,38.0,1.0
51091,,2,,,
51092,0.0,2,0.0,,2.0
51093,0.0,2,0.0,25.0,1.0
51094,0.0,1,0.0,40.0,1.0
51095,,2,,,
51096,,1,,,
51097,,2,,,
51098,0.0,1,0.0,,3.0
51099,0.0,1,0.0,40.0,1.0
51100,0.0,2,0.0,12.0,1.0
51101,0.0,2,0.0,,3.0
51102,0.0,1,0.0,,3.0
51103,500.0,1,0.0,10.0,1.0
51104,0.0,1,0.0,,2.0
51105,0.0,2,0.0,,3.0
51106,0.0,2,0.0,,3.0
51107,0.0,1,0.0,,3.0
51108,0.0,1,0.0,40.0,1.0
51109,0.0,2,0.0,40.0,1.0
51110,0.0,1,0.0,,3.0
51111,0.0,2,0.0,30.0,1.0
51112,0.0,1,0.0,,
51113,0.0,2,0.0,,2.0
51114,0.0,1,0.0,60.0,1.0
51115,0.0,1,0.0,,3.0
51116,0.0,1,0.0,,3.0
51117,0.0,2,0.0,,3.0
51118,0.0,1,0.0,50.0,1.0
51119,0.0,2,0.0,,3.0
51120,,1,,,
51121,0.0,2,0.0,,2.0
51122,0.0,1,0.0,,3.0
51123,0.0,1,0.0,40.0,1.0
51124,0.0,1,0.0,,3.0
51125,0.0,2,0.0,24.0,1.0
51126,0.0,1,0.0,45.0,1.0
51127,0.0,2,0.0,,3.0
51128,0.0,1,0.0,40.0,1.0
51129,0.0,2,0.0,40.0,1.0
51130,15000.0,2,0.0,30.0,1.0
51131,10000.0,1,0.0,40.0,1.0
51132,0.0,1,0.0,,2.0
51133,0.0,2,0.0,38.0,1.0
51134,0.0,2,17400.0,,3.0
51135,0.0,2,0.0,20.0,1.0
51136,0.0,1,0.0,,3.0
51137,0.0,1,0.0,,3.0
51138,0.0,2,0.0,45.0,1.0
51139,0.0,1,0.0,45.0,1.0
51140,0.0,2,0.0,,3.0
51141,0.0,1,0.0,45.0,1.0
51142,,1,,,
51143,,1,,,
51144,,2,,,
51145,,1,,,
51146,0.0,1,0.0,80.0,1.0
51147,0.0,2,0.0,,3.0
51148,0.0,1,0.0,8.0,1.0
51149,0.0,2,0.0,50.0,1.0
51150,,1,,,
51151,,2,,,
51152,0.0,1,0.0,45.0,1.0
51153,0.0,1,0.0,30.0,1.0
51154,0.0,2,0.0,20.0,1.0
51155,0.0,1,0.0,,2.0
51156,0.0,2,0.0,,3.0
51157,0.0,2,0.0,40.0,1.0
51158,0.0,1,0.0,10.0,1.0
51159,8000.0,2,0.0,12.0,1.0
51160,14000.0,1,0.0,25.0,1.0
51161,0.0,2,0.0,36.0,1.0
51162,0.0,2,0.0,20.0,1.0
51163,0.0,2,0.0,15.0,1.0
51164,0.0,1,0.0,,3.0
51165,0.0,1,0.0,,2.0
51166,0.0,2,0.0,,3.0
51167,0.0,1,7200.0,,3.0
51168,0.0,2,5800.0,,3.0
51169,,2,,,
51170,0.0,1,0.0,45.0,1.0
51171,0.0,2,0.0,,3.0
51172,0.0,2,0.0,,3.0
51173,0.0,2,0.0,,3.0
51174,0.0,1,0.0,,3.0
51175,0.0,1,0.0,30.0,1.0
51176,291000.0,1,0.0,60.0,1.0
51177,0.0,2,0.0,50.0,1.0
51178,0.0,1,0.0,50.0,1.0
51179,0.0,1,0.0,40.0,1.0
51180,0.0,1,0.0,40.0,1.0
51181,0.0,2,0.0,,3.0
51182,0.0,2,0.0,45.0,1.0
51183,0.0,1,0.0,40.0,1.0
51184,,1,,,
51185,0.0,2,5300.0,,3.0
51186,0.0,1,0.0,45.0,1.0
51187,0.0,2,0.0,35.0,1.0
51188,0.0,2,0.0,15.0,1.0
51189,0.0,2,0.0,,3.0
51190,0.0,2,0.0,,3.0
51191,0.0,2,0.0,40.0,1.0
51192,0.0,2,0.0,40.0,1.0
51193,0.0,1,0.0,40.0,1.0
51194,0.0,1,0.0,15.0,1.0
51195,0.0,1,0.0,,2.0
51196,0.0,2,0.0,,3.0
51197,0.0,2,0.0,25.0,1.0
51198,291000.0,2,0.0,70.0,1.0
51199,0.0,2,0.0,35.0,1.0
51200,0.0,1,0.0,40.0,1.0
51201,0.0,2,0.0,,2.0
51202,0.0,1,0.0,40.0,1.0
51203,0.0,2,0.0,30.0,1.0
51204,,2,,,
51205,,2,,,
51206,0.0,1,0.0,40.0,1.0
51207,0.0,2,0.0,,2.0
51208,0.0,2,0.0,40.0,1.0
51209,291000.0,1,0.0,50.0,1.0
51210,0.0,1,0.0,,3.0
51211,0.0,2,0.0,,3.0
51212,0.0,2,0.0,40.0,1.0
51213,0.0,2,0.0,,3.0
51214,0.0,1,0.0,,3.0
51215,0.0,1,0.0,,2.0
51216,0.0,2,0.0,30.0,1.0
51217,,2,,,
51218,,1,,,
51219,0.0,2,0.0,,3.0
51220,0.0,1,0.0,,3.0
51221,0.0,1,4300.0,,3.0
51222,0.0,2,0.0,,3.0
51223,0.0,1,0.0,50.0,1.0
51224,0.0,2,0.0,20.0,1.0
51225,0.0,2,0.0,50.0,1.0
51226,0.0,1,0.0,50.0,1.0
51227,0.0,2,0.0,,3.0
51228,0.0,2,0.0,20.0,1.0
51229,0.0,1,0.0,,3.0
51230,0.0,2,0.0,,3.0
51231,0.0,2,0.0,,3.0
51232,35000.0,1,0.0,38.0,1.0
51233,,1,,,
51234,,1,,,
51235,0.0,2,0.0,,3.0
51236,0.0,2,0.0,30.0,1.0
51237,0.0,2,0.0,,3.0
51238,0.0,2,0.0,,3.0
51239,0.0,1,0.0,,2.0
51240,0.0,2,0.0,,3.0
51241,,2,,,
51242,0.0,1,0.0,,3.0
51243,0.0,2,0.0,,2.0
51244,0.0,2,0.0,,3.0
51245,0.0,2,0.0,25.0,1.0
51246,0.0,1,0.0,40.0,1.0
51247,0.0,2,0.0,45.0,1.0
51248,0.0,2,9400.0,,2.0
51249,0.0,1,0.0,25.0,1.0
51250,,1,,,
51251,0.0,2,0.0,,3.0
51252,-5000.0,1,0.0,20.0,1.0
51253,85000.0,1,0.0,40.0,1.0
51254,0.0,2,0.0,40.0,1.0
51255,0.0,2,0.0,1.0,1.0
51256,0.0,1,0.0,40.0,1.0
51257,,2,,,
51258,0.0,2,0.0,40.0,1.0
51259,0.0,1,0.0,60.0,1.0
51260,0.0,2,0.0,21.0,1.0
51261,0.0,1,0.0,40.0,1.0
51262,0.0,2,0.0,40.0,1.0
51263,0.0,1,0.0,,2.0
51264,0.0,2,0.0,40.0,1.0
51265,0.0,1,0.0,40.0,1.0
51266,0.0,1,0.0,45.0,1.0
51267,0.0,2,0.0,30.0,1.0
51268,0.0,1,0.0,,3.0
51269,0.0,2,0.0,,3.0
51270,,2,,,
51271,0.0,1,0.0,40.0,1.0
51272,0.0,2,0.0,30.0,1.0
51273,0.0,1,0.0,,3.0
51274,,1,,,
51275,7500.0,2,0.0,30.0,1.0
51276,0.0,1,0.0,40.0,1.0
51277,,1,,,
51278,,1,,,
51279,,2,,,
51280,,2,,,
51281,0.0,2,0.0,,3.0
51282,0.0,1,0.0,40.0,1.0
51283,0.0,2,0.0,40.0,1.0
51284,0.0,1,0.0,56.0,1.0
51285,0.0,2,0.0,24.0,1.0
51286,,2,,,
51287,0.0,1,0.0,40.0,1.0
51288,0.0,2,0.0,,2.0
51289,,1,,,
51290,,2,,,
51291,,1,,,
51292,0.0,2,0.0,40.0,1.0
51293,0.0,1,0.0,,2.0
51294,0.0,1,0.0,,3.0
51295,0.0,1,0.0,4.0,1.0
51296,40.0,2,0.0,2.0,1.0
51297,0.0,1,8100.0,,2.0
51298,0.0,2,0.0,,3.0
51299,0.0,1,0.0,40.0,1.0
51300,0.0,2,0.0,,2.0
51301,0.0,2,13500.0,,3.0
51302,,1,,,
51303,,2,,,
51304,0.0,1,0.0,50.0,1.0
51305,0.0,2,5300.0,,3.0
51306,,1,,,
51307,,2,,,
51308,0.0,1,0.0,40.0,1.0
51309,0.0,2,0.0,,3.0
51310,,1,,,
51311,,1,,,
51312,,1,,,
51313,,2,,,
51314,,2,,,
51315,0.0,2,0.0,,3.0
51316,0.0,1,0.0,,3.0
51317,0.0,1,0.0,45.0,1.0
51318,0.0,2,0.0,43.0,1.0
51319,0.0,1,0.0,40.0,1.0
51320,0.0,2,0.0,35.0,1.0
51321,0.0,2,0.0,,3.0
51322,0.0,1,0.0,,3.0
51323,0.0,1,0.0,50.0,1.0
51324,0.0,1,0.0,52.0,1.0
51325,0.0,2,0.0,40.0,1.0
51326,,2,,,
51327,,1,,,
51328,,1,,,
51329,0.0,2,0.0,40.0,1.0
51330,0.0,1,0.0,40.0,1.0
51331,0.0,1,0.0,40.0,1.0
51332,,1,,,
51333,,2,,,
51334,0.0,1,0.0,30.0,1.0
51335,0.0,2,0.0,28.0,1.0
51336,0.0,1,0.0,40.0,1.0
51337,0.0,2,0.0,40.0,1.0
51338,11100.0,2,0.0,40.0,1.0
51339,0.0,1,0.0,40.0,1.0
51340,0.0,1,0.0,,3.0
51341,0.0,2,0.0,,3.0
51342,0.0,1,0.0,40.0,1.0
51343,0.0,2,0.0,36.0,1.0
51344,0.0,2,0.0,,3.0
51345,0.0,2,0.0,,3.0
51346,0.0,1,0.0,,3.0
51347,0.0,1,0.0,40.0,1.0
51348,0.0,2,0.0,,2.0
51349,0.0,2,0.0,40.0,1.0
51350,0.0,1,18000.0,10.0,1.0
51351,0.0,1,0.0,40.0,1.0
51352,0.0,1,0.0,40.0,1.0
51353,0.0,2,0.0,40.0,1.0
51354,0.0,1,0.0,,3.0
51355,0.0,2,0.0,,3.0
51356,0.0,1,0.0,,3.0
51357,0.0,2,0.0,24.0,1.0
51358,0.0,2,0.0,40.0,1.0
51359,0.0,1,10100.0,,3.0
51360,0.0,1,0.0,,2.0
51361,0.0,2,0.0,28.0,1.0
51362,0.0,2,0.0,,2.0
51363,0.0,1,0.0,,2.0
51364,,1,,,
51365,,1,,,
51366,0.0,1,0.0,45.0,1.0
51367,0.0,2,0.0,,3.0
51368,,1,,,
51369,,2,,,
51370,0.0,1,0.0,35.0,1.0
51371,0.0,2,0.0,,3.0
51372,0.0,1,0.0,45.0,1.0
51373,15000.0,2,0.0,40.0,1.0
51374,,2,,,
51375,0.0,2,0.0,,3.0
51376,0.0,1,0.0,40.0,1.0
51377,0.0,2,0.0,,2.0
51378,0.0,1,0.0,,3.0
51379,0.0,1,0.0,20.0,1.0
51380,,1,,,
51381,,1,,,
51382,0.0,1,0.0,60.0,1.0
51383,0.0,1,0.0,60.0,1.0
51384,25000.0,2,0.0,50.0,1.0
51385,25000.0,1,0.0,50.0,1.0
51386,0.0,1,0.0,40.0,1.0
51387,0.0,2,0.0,,2.0
51388,0.0,1,0.0,35.0,1.0
51389,0.0,1,0.0,44.0,1.0
51390,30000.0,2,0.0,40.0,1.0
51391,0.0,1,0.0,40.0,1.0
51392,0.0,2,0.0,20.0,1.0
51393,291000.0,1,0.0,40.0,1.0
51394,0.0,2,0.0,,3.0
51395,0.0,1,0.0,50.0,1.0
51396,0.0,2,0.0,40.0,1.0
51397,,1,,,
51398,,2,,,
51399,0.0,1,0.0,40.0,1.0
51400,0.0,2,0.0,,2.0
51401,0.0,1,0.0,,3.0
51402,0.0,1,0.0,45.0,1.0
51403,0.0,1,0.0,12.0,1.0
51404,30000.0,2,0.0,20.0,1.0
51405,,2,,,
51406,,1,,,
51407,0.0,2,0.0,,2.0
51408,0.0,1,0.0,,3.0
51409,10000.0,1,0.0,50.0,1.0
51410,0.0,2,0.0,50.0,1.0
51411,14000.0,1,0.0,50.0,1.0
51412,0.0,2,0.0,40.0,1.0
51413,0.0,2,0.0,40.0,1.0
51414,0.0,2,0.0,40.0,1.0
51415,100000.0,2,0.0,40.0,1.0
51416,0.0,1,0.0,,3.0
51417,0.0,1,0.0,,3.0
51418,0.0,2,0.0,,3.0
51419,0.0,1,0.0,16.0,1.0
51420,0.0,2,0.0,40.0,1.0
51421,0.0,2,0.0,,3.0
51422,0.0,2,0.0,40.0,1.0
51423,0.0,2,0.0,40.0,1.0
51424,0.0,1,0.0,40.0,1.0
51425,0.0,2,0.0,40.0,1.0
51426,0.0,1,0.0,45.0,1.0
51427,0.0,2,0.0,,3.0
51428,,1,,,
51429,,1,,,
51430,,2,,,
51431,0.0,1,0.0,55.0,1.0
51432,0.0,2,0.0,40.0,1.0
51433,0.0,1,0.0,50.0,1.0
51434,0.0,2,0.0,,2.0
51435,0.0,1,0.0,40.0,1.0
51436,0.0,2,0.0,50.0,1.0
51437,0.0,1,0.0,50.0,1.0
51438,,1,,,
51439,0.0,1,0.0,,3.0
51440,0.0,2,0.0,50.0,1.0
51441,0.0,1,0.0,55.0,1.0
51442,0.0,2,0.0,40.0,1.0
51443,0.0,2,0.0,,2.0
51444,0.0,1,0.0,,3.0
51445,0.0,1,0.0,18.0,1.0
51446,0.0,2,0.0,12.0,1.0
51447,0.0,2,0.0,20.0,1.0
51448,0.0,2,9000.0,,2.0
51449,0.0,2,0.0,20.0,1.0
51450,300.0,1,0.0,40.0,1.0
51451,0.0,2,0.0,,3.0
51452,0.0,2,0.0,40.0,1.0
51453,,1,,,
51454,0.0,1,0.0,40.0,1.0
51455,0.0,1,0.0,40.0,1.0
51456,0.0,2,0.0,40.0,1.0
51457,0.0,2,0.0,40.0,1.0
51458,,2,,,
51459,0.0,1,8600.0,,3.0
51460,0.0,2,0.0,45.0,1.0
51461,0.0,1,0.0,40.0,1.0
51462,,2,,,
51463,,2,,,
51464,0.0,1,0.0,,3.0
51465,0.0,2,0.0,,3.0
51466,0.0,2,0.0,36.0,1.0
51467,0.0,2,0.0,50.0,1.0
51468,0.0,2,0.0,40.0,1.0
51469,0.0,2,0.0,60.0,1.0
51470,0.0,1,0.0,60.0,1.0
51471,0.0,1,0.0,60.0,1.0
51472,,1,,,
51473,0.0,2,0.0,32.0,1.0
51474,0.0,1,0.0,40.0,1.0
51475,0.0,2,0.0,,3.0
51476,0.0,2,0.0,,3.0
51477,0.0,1,0.0,40.0,1.0
51478,0.0,2,0.0,40.0,1.0
51479,0.0,1,0.0,,2.0
51480,,1,,,
51481,0.0,2,0.0,40.0,1.0
51482,0.0,1,0.0,40.0,1.0
51483,,2,,,
51484,,2,,,
51485,0.0,2,0.0,40.0,1.0
51486,0.0,1,0.0,36.0,1.0
51487,0.0,1,0.0,40.0,1.0
51488,0.0,2,0.0,,3.0
51489,,1,,,
51490,,1,,,
51491,,1,,,
51492,0.0,2,0.0,,3.0
51493,0.0,1,0.0,40.0,1.0
51494,0.0,2,0.0,40.0,1.0
51495,0.0,1,0.0,,3.0
51496,0.0,1,14200.0,,3.0
51497,0.0,2,0.0,20.0,1.0
51498,0.0,1,0.0,40.0,1.0
51499,0.0,2,0.0,99.0,1.0
51500,0.0,1,0.0,,2.0
51501,0.0,2,0.0,,3.0
51502,0.0,2,0.0,40.0,1.0
51503,0.0,2,0.0,,
51504,0.0,1,0.0,60.0,1.0
51505,0.0,2,0.0,40.0,1.0
51506,0.0,1,0.0,,
51507,0.0,2,0.0,,3.0
51508,0.0,1,0.0,50.0,1.0
51509,0.0,2,0.0,,2.0
51510,0.0,2,0.0,46.0,1.0
51511,0.0,1,0.0,40.0,1.0
51512,0.0,2,0.0,7.0,1.0
51513,0.0,2,0.0,40.0,1.0
51514,0.0,1,0.0,40.0,1.0
51515,0.0,2,0.0,,3.0
51516,0.0,2,0.0,,3.0
51517,0.0,1,0.0,,2.0
51518,0.0,1,0.0,,3.0
51519,0.0,2,0.0,,2.0
51520,0.0,1,0.0,40.0,1.0
51521,-5000.0,1,0.0,60.0,1.0
51522,0.0,2,0.0,50.0,1.0
51523,0.0,2,0.0,45.0,1.0
51524,0.0,2,0.0,60.0,1.0
51525,0.0,1,0.0,40.0,1.0
51526,0.0,1,0.0,15.0,1.0
51527,,1,,,
51528,0.0,2,0.0,,2.0
51529,0.0,2,0.0,40.0,1.0
51530,0.0,1,0.0,,3.0
51531,0.0,2,0.0,,3.0
51532,0.0,1,0.0,40.0,1.0
51533,0.0,2,0.0,,3.0
51534,,2,,,
51535,,1,,,
51536,0.0,1,0.0,,3.0
51537,0.0,2,0.0,,3.0
51538,0.0,2,0.0,35.0,1.0
51539,0.0,1,0.0,5.0,1.0
51540,,2,,,
51541,-480.0,1,0.0,65.0,1.0
51542,0.0,2,0.0,40.0,1.0
51543,0.0,2,11400.0,,3.0
51544,0.0,2,0.0,42.0,1.0
51545,,1,,,
51546,0.0,2,0.0,,3.0
51547,0.0,1,0.0,50.0,1.0
51548,,1,,,
51549,,1,,,
51550,,1,,,
51551,0.0,2,0.0,,2.0
51552,0.0,2,0.0,47.0,1.0
51553,0.0,1,0.0,50.0,1.0
51554,0.0,2,6000.0,,2.0
51555,0.0,1,0.0,,2.0
51556,0.0,2,0.0,40.0,1.0
51557,0.0,2,0.0,36.0,1.0
51558,0.0,2,0.0,,3.0
51559,0.0,1,0.0,,3.0
51560,0.0,2,0.0,40.0,1.0
51561,0.0,1,0.0,50.0,1.0
51562,,1,,,
51563,,1,,,
51564,0.0,1,0.0,40.0,1.0
51565,0.0,1,0.0,,3.0
51566,6000.0,1,0.0,30.0,1.0
51567,0.0,1,0.0,,2.0
51568,0.0,1,0.0,50.0,1.0
51569,0.0,2,0.0,40.0,1.0
51570,0.0,2,0.0,40.0,1.0
51571,0.0,2,0.0,40.0,1.0
51572,0.0,2,0.0,35.0,1.0
51573,0.0,1,0.0,40.0,1.0
51574,0.0,2,0.0,12.0,1.0
51575,28000.0,1,0.0,40.0,1.0
51576,0.0,1,0.0,4.0,1.0
51577,0.0,1,0.0,60.0,1.0
51578,0.0,1,0.0,,3.0
51579,0.0,2,0.0,,3.0
51580,0.0,1,0.0,,3.0
51581,0.0,1,0.0,,2.0
51582,0.0,1,0.0,,2.0
51583,0.0,2,0.0,36.0,1.0
51584,0.0,1,0.0,,3.0
51585,0.0,2,0.0,,3.0
51586,0.0,1,0.0,40.0,1.0
51587,0.0,2,0.0,,3.0
51588,0.0,1,0.0,45.0,1.0
51589,0.0,1,0.0,40.0,1.0
51590,0.0,2,0.0,,3.0
51591,0.0,2,7400.0,,3.0
51592,0.0,1,0.0,,2.0
51593,0.0,1,0.0,,3.0
51594,0.0,2,0.0,,3.0
51595,0.0,2,0.0,45.0,1.0
51596,0.0,1,0.0,40.0,1.0
51597,0.0,2,0.0,35.0,1.0
51598,0.0,1,0.0,,3.0
51599,0.0,2,0.0,,3.0
51600,0.0,2,0.0,,3.0
51601,0.0,1,0.0,50.0,1.0
51602,0.0,1,0.0,,3.0
51603,0.0,2,0.0,,3.0
51604,0.0,2,0.0,40.0,1.0
51605,0.0,1,0.0,40.0,1.0
51606,0.0,2,0.0,30.0,1.0
51607,0.0,1,0.0,60.0,1.0
51608,,2,,,
51609,0.0,1,0.0,40.0,1.0
51610,1.0,2,0.0,8.0,1.0
51611,0.0,1,0.0,4.0,1.0
51612,0.0,2,0.0,,2.0
51613,0.0,1,0.0,,3.0
51614,0.0,2,0.0,40.0,1.0
51615,0.0,2,0.0,,3.0
51616,0.0,1,0.0,40.0,1.0
51617,,1,,,
51618,,2,,,
51619,,1,,,
51620,910.0,2,0.0,9.0,1.0
51621,0.0,1,0.0,,3.0
51622,0.0,1,0.0,,3.0
51623,0.0,2,0.0,40.0,1.0
51624,0.0,1,0.0,40.0,1.0
51625,0.0,2,0.0,,2.0
51626,0.0,1,0.0,,2.0
51627,0.0,1,0.0,,3.0
51628,0.0,2,0.0,40.0,1.0
51629,0.0,1,0.0,30.0,1.0
51630,0.0,1,0.0,40.0,1.0
51631,0.0,1,0.0,,2.0
51632,0.0,2,0.0,,2.0
51633,,2,,,
51634,,2,,,
51635,0.0,1,0.0,,2.0
51636,0.0,2,0.0,,2.0
51637,0.0,1,0.0,35.0,1.0
51638,80000.0,1,0.0,60.0,1.0
51639,0.0,2,0.0,60.0,1.0
51640,0.0,1,0.0,40.0,1.0
51641,14400.0,2,0.0,30.0,1.0
51642,,1,,,
51643,0.0,1,0.0,,3.0
51644,0.0,1,0.0,18.0,1.0
51645,0.0,2,0.0,,3.0
51646,0.0,2,12000.0,,3.0
51647,0.0,1,0.0,,3.0
51648,0.0,1,0.0,50.0,1.0
51649,0.0,2,0.0,45.0,1.0
51650,,1,,,
51651,,1,,,
51652,0.0,2,0.0,,3.0
51653,0.0,1,0.0,,2.0
51654,0.0,2,0.0,,3.0
51655,,1,,,
51656,,2,,,
51657,0.0,1,0.0,40.0,1.0
51658,0.0,2,0.0,,2.0
51659,,2,,,
51660,,1,,,
51661,0.0,2,0.0,40.0,1.0
51662,0.0,1,0.0,40.0,1.0
51663,0.0,2,0.0,40.0,1.0
51664,,2,,,
51665,,2,,,
51666,,1,,,
51667,0.0,1,0.0,30.0,1.0
51668,1700.0,2,0.0,2.0,1.0
51669,0.0,1,0.0,30.0,1.0
51670,0.0,1,0.0,10.0,1.0
51671,,1,,,
51672,0.0,2,0.0,22.0,1.0
51673,0.0,1,0.0,40.0,1.0
51674,,2,,,
51675,,1,,,
51676,,2,,,
51677,0.0,2,0.0,40.0,1.0
51678,0.0,1,0.0,,3.0
51679,0.0,2,7800.0,,3.0
51680,0.0,1,0.0,40.0,1.0
51681,4000.0,2,0.0,8.0,1.0
51682,0.0,1,0.0,55.0,1.0
51683,0.0,2,0.0,,3.0
51684,,1,,,
51685,,2,,,
51686,0.0,1,0.0,20.0,1.0
51687,0.0,2,0.0,45.0,1.0
51688,0.0,1,0.0,40.0,1.0
51689,0.0,1,0.0,40.0,1.0
51690,45000.0,1,0.0,50.0,1.0
51691,0.0,2,0.0,,3.0
51692,,1,,,
51693,,2,,,
51694,,1,,,
51695,,1,,,
51696,0.0,2,0.0,,3.0
51697,0.0,1,0.0,,2.0
51698,0.0,1,0.0,43.0,1.0
51699,0.0,2,0.0,,3.0
51700,,2,,,
51701,,2,,,
51702,,1,,,
51703,,1,,,
51704,,2,,,
51705,0.0,1,0.0,,3.0
51706,0.0,2,0.0,18.0,1.0
51707,15000.0,2,0.0,30.0,1.0
51708,0.0,1,0.0,35.0,1.0
51709,,1,,,
51710,0.0,2,0.0,27.0,1.0
51711,0.0,1,0.0,30.0,1.0
51712,0.0,1,0.0,50.0,1.0
51713,0.0,2,0.0,30.0,1.0
51714,0.0,1,0.0,35.0,1.0
51715,0.0,1,0.0,40.0,1.0
51716,0.0,2,0.0,,3.0
51717,0.0,2,0.0,60.0,1.0
51718,0.0,2,0.0,40.0,1.0
51719,0.0,1,0.0,,3.0
51720,0.0,2,0.0,,3.0
51721,0.0,2,0.0,32.0,1.0
51722,0.0,2,0.0,5.0,1.0
51723,0.0,2,0.0,,2.0
51724,0.0,1,0.0,48.0,1.0
51725,0.0,1,0.0,30.0,1.0
51726,0.0,2,0.0,45.0,1.0
51727,0.0,1,0.0,,3.0
51728,0.0,2,0.0,,3.0
51729,0.0,2,0.0,35.0,1.0
51730,0.0,1,0.0,,2.0
51731,0.0,2,0.0,,3.0
51732,0.0,2,0.0,35.0,1.0
51733,10000.0,1,0.0,75.0,1.0
51734,0.0,1,0.0,60.0,1.0
51735,0.0,2,0.0,65.0,1.0
51736,0.0,1,0.0,49.0,1.0
51737,0.0,2,0.0,,3.0
51738,0.0,2,0.0,40.0,1.0
51739,0.0,1,7200.0,30.0,1.0
51740,0.0,1,0.0,40.0,1.0
51741,0.0,2,0.0,40.0,1.0
51742,291000.0,1,0.0,15.0,1.0
51743,0.0,1,0.0,,2.0
51744,0.0,2,0.0,,3.0
51745,5000.0,2,0.0,60.0,1.0
51746,,1,,,
51747,,1,,,
51748,0.0,1,0.0,,3.0
51749,0.0,2,0.0,,3.0
51750,10000.0,1,0.0,55.0,1.0
51751,0.0,2,0.0,,3.0
51752,7500.0,1,0.0,12.0,1.0
51753,0.0,2,0.0,,3.0
51754,0.0,1,0.0,45.0,1.0
51755,0.0,2,0.0,40.0,1.0
51756,0.0,1,0.0,,3.0
51757,0.0,2,0.0,24.0,1.0
51758,0.0,2,0.0,40.0,1.0
51759,0.0,1,0.0,40.0,1.0
51760,0.0,2,0.0,40.0,1.0
51761,0.0,1,0.0,40.0,1.0
51762,0.0,2,0.0,40.0,1.0
51763,,1,,,
51764,0.0,2,0.0,28.0,1.0
51765,0.0,1,0.0,28.0,1.0
51766,0.0,1,0.0,40.0,1.0
51767,0.0,2,0.0,30.0,1.0
51768,,1,,,
51769,0.0,1,0.0,,3.0
51770,0.0,2,0.0,,3.0
51771,600.0,1,0.0,40.0,1.0
51772,0.0,2,0.0,40.0,1.0
51773,0.0,1,0.0,40.0,1.0
51774,,2,,,
51775,0.0,1,0.0,,3.0
51776,0.0,2,0.0,,3.0
51777,0.0,2,0.0,14.0,1.0
51778,0.0,1,0.0,40.0,1.0
51779,,1,,,
51780,,1,,,
51781,,1,,,
51782,,1,,,
51783,,1,,,
51784,0.0,1,0.0,35.0,1.0
51785,0.0,2,0.0,,2.0
51786,0.0,1,0.0,,2.0
51787,9000.0,2,0.0,32.0,1.0
51788,9600.0,1,0.0,20.0,1.0
51789,,1,,,
51790,,1,,,
51791,,2,,,
51792,0.0,1,0.0,40.0,1.0
